date,demand,RRP,demand_pos_RRP,RRP_positive
8/20/2017,119798.995,92.81587829,119798.995,92.81587829
8/21/2017,140410.295,108.906684,140410.295,108.906684
8/22/2017,133809.455,107.9380963,133809.455,107.9380963
8/23/2017,133056.82,106.6475104,133056.82,106.6475104
8/24/2017,135619.94,118.9186938,135619.94,118.9186938
8/25/2017,133666.575,120.1723289,133666.575,120.1723289
8/26/2017,117444.1,93.65754189,117444.1,93.65754189
8/27/2017,115177.935,93.11747779,115177.935,93.11747779
8/28/2017,139414.495,163.4092605,139414.495,163.4092605
8/29/2017,139814.04,143.84804,139814.04,143.84804
8/30/2017,137513.465,118.2950765,137513.465,118.2950765
8/31/2017,133982.255,115.4257008,133982.255,115.4257008
9/1/2017,128707.425,102.2781632,128707.425,102.2781632
9/2/2017,114098.115,89.32991678,114098.115,89.32991678
9/3/2017,103964.33,67.07312753,103964.33,67.07312753
9/4/2017,128001.055,93.82662098,128001.055,93.82662098
9/5/2017,137696.67,95.60201814,137696.67,95.60201814
9/6/2017,134819.945,101.0173763,134819.945,101.0173763
9/7/2017,133405.72,93.02525491,133405.72,93.02525491
9/8/2017,132543.1,102.4160808,132543.1,102.4160808
9/9/2017,120454.01,96.91024413,120454.01,96.91024413
9/10/2017,114584.065,91.88390937,114584.065,91.88390937
9/11/2017,127169.03,86.68557783,127169.03,86.68557783
9/12/2017,130906.89,94.77296866,130906.89,94.77296866
9/13/2017,127192.315,88.36193594,127192.315,88.36193594
9/14/2017,131986.805,89.57361118,131986.805,89.57361118
9/15/2017,128761.605,89.23620112,128761.605,89.23620112
9/16/2017,111301.56,89.60758713,111301.56,89.60758713
9/17/2017,104766,75.50959889,104766,75.50959889
9/18/2017,115123.54,79.7834479,115123.54,79.7834479
9/19/2017,124033.955,92.37276862,124033.955,92.37276862
9/20/2017,123461.38,82.59561088,123461.38,82.59561088
9/21/2017,119309.93,74.95776902,119309.93,74.95776902
9/22/2017,116611.25,75.28911916,116611.25,75.28911916
9/23/2017,101012.29,63.0173962,101012.29,63.0173962
9/24/2017,92608.24,43.1973476,92608.24,43.1973476
9/25/2017,119126.485,71.24106571,119126.485,71.24106571
9/26/2017,124452.94,79.80022526,124452.94,79.80022526
9/27/2017,119028.07,72.5455091,119028.07,72.5455091
9/28/2017,116655.855,61.64955658,116655.855,61.64955658
9/29/2017,102847.255,42.63467565,102847.255,42.63467565
9/30/2017,100701.82,47.30994353,100701.82,47.30994353
10/1/2017,103556.74,58.98962758,103556.74,58.98962758
10/2/2017,119226.42,74.49715829,119226.42,74.49715829
10/3/2017,118856.415,79.05914605,118856.415,79.05914605
10/4/2017,114604.62,71.10873323,114604.62,71.10873323
10/5/2017,113134.58,65.31573626,113134.58,65.31573626
10/6/2017,118359.28,53.42903945,118359.28,53.42903945
10/7/2017,101974.595,38.89411226,101974.595,38.89411226
10/8/2017,97053.545,56.16035213,97053.545,56.16035213
10/9/2017,111432.365,68.87949682,111432.365,68.87949682
10/10/2017,116556.425,77.45230854,116556.425,77.45230854
10/11/2017,114133.54,55.55322179,114133.54,55.55322179
10/12/2017,113957.735,56.95927733,113957.735,56.95927733
10/13/2017,117048.725,83.75674609,117048.725,83.75674609
10/14/2017,102037.165,85.40388327,102037.165,85.40388327
10/15/2017,98108.815,71.60289058,98108.815,71.60289058
10/16/2017,115907.395,84.01322671,115907.395,84.01322671
10/17/2017,117470.22,76.51584579,117470.22,76.51584579
10/18/2017,121087.1,92.33412136,121087.1,92.33412136
10/19/2017,118201.175,80.3767171,118201.175,80.3767171
10/20/2017,108412.665,72.71584684,108412.665,72.71584684
10/21/2017,102195.975,73.10833941,102195.975,73.10833941
10/22/2017,100571.04,76.32822257,100571.04,76.32822257
10/23/2017,115549.435,90.67566504,115549.435,90.67566504
10/24/2017,118010.31,91.93047541,118010.31,91.93047541
10/25/2017,115813.03,98.04241531,115813.03,98.04241531
10/26/2017,117333.445,89.91123068,117333.445,89.91123068
10/27/2017,112633.265,78.66088236,112633.265,78.66088236
10/28/2017,100746.42,81.09446701,100746.42,81.09446701
10/29/2017,92182.955,61.46252749,92182.955,61.46252749
10/30/2017,112227.65,77.42179007,112227.65,77.42179007
10/31/2017,116179.47,86.95725767,116179.47,86.95725767
11/1/2017,116632.09,87.02754256,116632.09,87.02754256
11/2/2017,120470.785,87.51016268,120470.785,87.51016268
11/3/2017,113451.995,76.92584895,113451.995,76.92584895
11/4/2017,101610.815,78.73458189,101610.815,78.73458189
11/5/2017,95368.165,77.63660268,95368.165,77.63660268
11/6/2017,104632.79,80.93422103,104632.79,80.93422103
11/7/2017,100592.295,78.3177663,100592.295,78.3177663
11/8/2017,111738.485,90.99575509,111738.485,90.99575509
11/9/2017,113539.935,85.58259467,113539.935,85.58259467
11/10/2017,115156.445,92.61553695,115156.445,92.61553695
11/11/2017,104194.345,83.49493924,104194.345,83.49493924
11/12/2017,98774.235,73.95006482,97218.19,80.61115724
11/13/2017,125795.84,102.5536814,125795.84,102.5536814
11/14/2017,135420.82,94.73168487,135420.82,94.73168487
11/15/2017,130385.05,90.97415977,130385.05,90.97415977
11/16/2017,116715.965,88.81610737,116715.965,88.81610737
11/17/2017,117797.62,99.44627676,117797.62,99.44627676
11/18/2017,106730.21,89.77027766,106730.21,89.77027766
11/19/2017,101256.78,81.88131427,101256.78,81.88131427
11/20/2017,128658.27,131.3009413,128658.27,131.3009413
11/21/2017,137151.495,152.7547663,137151.495,152.7547663
11/22/2017,138882.25,116.8798367,138882.25,116.8798367
11/23/2017,135162.115,105.2716657,135162.115,105.2716657
11/24/2017,133951.29,116.5617909,133951.29,116.5617909
11/25/2017,121219.595,99.01042074,121219.595,99.01042074
11/26/2017,108717.875,83.11451412,108717.875,83.11451412
11/27/2017,115429.005,84.60892315,115429.005,84.60892315
11/28/2017,129798.47,130.5019687,129798.47,130.5019687
11/29/2017,151730.95,166.5526468,151730.95,166.5526468
11/30/2017,154632.335,131.4914339,154632.335,131.4914339
12/1/2017,125141.9,87.15229595,125141.9,87.15229595
12/2/2017,99234.22,66.25585865,99234.22,66.25585865
12/3/2017,92487.705,67.75806637,92487.705,67.75806637
12/4/2017,111625.98,84.04175782,111625.98,84.04175782
12/5/2017,113063.675,82.84205791,113063.675,82.84205791
12/6/2017,115383.13,89.56405055,115383.13,89.56405055
12/7/2017,115736.97,102.5919318,115736.97,102.5919318
12/8/2017,109568.47,87.46772198,109568.47,87.46772198
12/9/2017,99334.8,82.98083753,99334.8,82.98083753
12/10/2017,97715.01,81.0891636,97715.01,81.0891636
12/11/2017,114680.185,97.60539576,114680.185,97.60539576
12/12/2017,121945.175,104.9958379,121945.175,104.9958379
12/13/2017,146933.095,94.49815198,146933.095,94.49815198
12/14/2017,129280.81,101.8652498,129280.81,101.8652498
12/15/2017,120821.055,105.4358596,120821.055,105.4358596
12/16/2017,110154.36,99.47541633,110154.36,99.47541633
12/17/2017,107212.84,82.04932328,107212.84,82.04932328
12/18/2017,138949.675,117.2653843,138949.675,117.2653843
12/19/2017,142870.395,106.4977263,142870.395,106.4977263
12/20/2017,114916.99,78.73760078,114916.99,78.73760078
12/21/2017,114462.53,85.77543165,114462.53,85.77543165
12/22/2017,116428.79,81.598863,116428.79,81.598863
12/23/2017,109364.01,79.89884834,109364.01,79.89884834
12/24/2017,92856.23,58.93911386,92856.23,58.93911386
12/25/2017,85094.375,44.90030063,85094.375,44.90030063
12/26/2017,98638.855,72.84524212,98638.855,72.84524212
12/27/2017,128753.755,113.6548037,128753.755,113.6548037
12/28/2017,130699.155,109.4926892,130699.155,109.4926892
12/29/2017,115572.045,93.83408893,115572.045,93.83408893
12/30/2017,96358.975,59.47516902,96358.975,59.47516902
12/31/2017,95700.48,61.49347092,95700.48,61.49347092
1/1/2018,95959.685,71.8177473,95959.685,71.8177473
1/2/2018,105277.85,69.38772963,105277.85,69.38772963
1/3/2018,106373.825,67.23811677,106373.825,67.23811677
1/4/2018,113337.685,78.7381874,113337.685,78.7381874
1/5/2018,123247.735,90.82817034,123247.735,90.82817034
1/6/2018,133705.845,75.59138621,133705.845,75.59138621
1/7/2018,107142.815,80.97604617,107142.815,80.97604617
1/8/2018,118832.07,87.93157864,118832.07,87.93157864
1/9/2018,111361.05,76.71739452,111361.05,76.71739452
1/10/2018,116530.04,80.21227444,116530.04,80.21227444
1/11/2018,139607.905,87.80265805,139607.905,87.80265805
1/12/2018,132022.87,94.00071925,132022.87,94.00071925
1/13/2018,98977.05,73.27654592,98977.05,73.27654592
1/14/2018,92021.68,66.65958191,92021.68,66.65958191
1/15/2018,109389.095,86.37851455,109389.095,86.37851455
1/16/2018,116074.03,92.83687768,116074.03,92.83687768
1/17/2018,129286.365,100.2774263,129286.365,100.2774263
1/18/2018,154648.065,1210.13792,154648.065,1210.13792
1/19/2018,165070.595,647.5741634,165070.595,647.5741634
1/20/2018,124825.025,94.10481486,124825.025,94.10481486
1/21/2018,127305.2,121.7119723,127305.2,121.7119723
1/22/2018,137955.425,115.1294838,137955.425,115.1294838
1/23/2018,128314.47,102.3741093,128314.47,102.3741093
1/24/2018,128899.765,103.427874,128899.765,103.427874
1/25/2018,139245.21,155.5028059,139245.21,155.5028059
1/26/2018,128599.46,91.43489281,128599.46,91.43489281
1/27/2018,139114.585,104.878878,139114.585,104.878878
1/28/2018,159436.69,290.419644,159436.69,290.419644
1/29/2018,160437.565,107.6574249,160437.565,107.6574249
1/30/2018,115239.57,78.57443881,115239.57,78.57443881
1/31/2018,108524.18,65.21755805,108524.18,65.21755805
2/1/2018,109949.21,72.41222981,109949.21,72.41222981
2/2/2018,112946.34,80.45435373,112946.34,80.45435373
2/3/2018,104947.325,86.51700791,104947.325,86.51700791
2/4/2018,106065.935,98.92184656,106065.935,98.92184656
2/5/2018,126465.96,103.8301928,126465.96,103.8301928
2/6/2018,137539.725,104.2296312,137539.725,104.2296312
2/7/2018,159307.315,624.2609343,159307.315,624.2609343
2/8/2018,149473.01,106.6526349,146959.735,111.1773014
2/9/2018,137101.87,113.7060807,137101.87,113.7060807
2/10/2018,118113.8,83.52152692,118113.8,83.52152692
2/11/2018,100440.29,66.27235744,100440.29,66.27235744
2/12/2018,116209.13,93.17393574,116209.13,93.17393574
2/13/2018,124882.715,99.60943335,124882.715,99.60943335
2/14/2018,115269.5,72.04642836,112721.75,73.77879978
2/15/2018,117260.245,83.18774095,117260.245,83.18774095
2/16/2018,114736.355,86.83534632,114736.355,86.83534632
2/17/2018,105799.935,82.75830709,105799.935,82.75830709
2/18/2018,105085.515,77.33761623,105085.515,77.33761623
2/19/2018,113116.425,74.67782818,113116.425,74.67782818
2/20/2018,120035.385,78.80051783,120035.385,78.80051783
2/21/2018,124481.415,84.55573944,124481.415,84.55573944
2/22/2018,133607.065,88.84783879,133607.065,88.84783879
2/23/2018,136328.345,85.71319638,136328.345,85.71319638
2/24/2018,119226.435,75.07065351,119226.435,75.07065351
2/25/2018,96305.07,55.99939481,96305.07,55.99939481
2/26/2018,117952.365,76.80551434,117952.365,76.80551434
2/27/2018,127894.285,73.63540059,127894.285,73.63540059
2/28/2018,123400.17,69.09284173,123400.17,69.09284173
3/1/2018,117346.26,78.60161635,117346.26,78.60161635
3/2/2018,119960.33,91.86653114,119960.33,91.86653114
3/3/2018,111096.305,80.62405226,111096.305,80.62405226
3/4/2018,101334.2,72.59906688,101334.2,72.59906688
3/5/2018,112527.285,70.61555772,112527.285,70.61555772
3/6/2018,113850.81,61.35468536,113850.81,61.35468536
3/7/2018,122717.5,73.26754588,122717.5,73.26754588
3/8/2018,128732.59,94.57427046,128732.59,94.57427046
3/9/2018,127805.485,99.17049915,127805.485,99.17049915
3/10/2018,120398.885,91.9884432,120398.885,91.9884432
3/11/2018,104486.18,74.15265258,104486.18,74.15265258
3/12/2018,97542.31,63.45220472,97542.31,63.45220472
3/13/2018,112663.625,77.09496678,112663.625,77.09496678
3/14/2018,114195.35,97.28174892,114195.35,97.28174892
3/15/2018,116045.27,101.6909409,116045.27,101.6909409
3/16/2018,116284.345,92.59423224,116284.345,92.59423224
3/17/2018,110715.12,75.22999429,110715.12,75.22999429
3/18/2018,97262.705,62.87276065,97262.705,62.87276065
3/19/2018,111617.945,77.17016536,111617.945,77.17016536
3/20/2018,110794.26,72.75516331,110794.26,72.75516331
3/21/2018,111254.315,71.19834535,111254.315,71.19834535
3/22/2018,115020.505,77.2804276,115020.505,77.2804276
3/23/2018,119298.325,78.64044241,119298.325,78.64044241
3/24/2018,112312.695,71.96661907,112312.695,71.96661907
3/25/2018,98918.515,40.2567047,97211.06,42.02555864
3/26/2018,112488.215,70.83068032,112488.215,70.83068032
3/27/2018,116809.365,64.5691959,116809.365,64.5691959
3/28/2018,117744.005,72.11195577,117744.005,72.11195577
3/29/2018,116457.26,79.36508194,116457.26,79.36508194
3/30/2018,97070.345,69.45286966,97070.345,69.45286966
3/31/2018,99687.64,81.4067717,99687.64,81.4067717
4/1/2018,98817.03,73.9678419,98817.03,73.9678419
4/2/2018,98258.25,62.41010124,98258.25,62.41010124
4/3/2018,113381.53,80.11073706,113381.53,80.11073706
4/4/2018,115974.61,90.0737408,115974.61,90.0737408
4/5/2018,117551.695,86.89192959,117551.695,86.89192959
4/6/2018,115979.07,85.68790461,115979.07,85.68790461
4/7/2018,105938.475,84.8974312,105938.475,84.8974312
4/8/2018,100571.165,58.23872152,100571.165,58.23872152
4/9/2018,118702.925,91.69364451,118702.925,91.69364451
4/10/2018,122423.01,76.33364802,122423.01,76.33364802
4/11/2018,121944.995,75.04094506,121944.995,75.04094506
4/12/2018,119876.63,77.71452371,119876.63,77.71452371
4/13/2018,113609.76,69.76320109,113609.76,69.76320109
4/14/2018,105135.305,37.74139841,103011.385,38.5865715
4/15/2018,104123.39,31.68232539,97357.365,37.40218813
4/16/2018,115694.64,69.36093257,115694.64,69.36093257
4/17/2018,121092.855,86.53439286,121092.855,86.53439286
4/18/2018,120784.875,82.879098,120784.875,82.879098
4/19/2018,120448.935,93.53314282,120448.935,93.53314282
4/20/2018,118324.09,95.73201718,118324.09,95.73201718
4/21/2018,107479.26,74.43968926,107479.26,74.43968926
4/22/2018,103662.05,76.31824515,103662.05,76.31824515
4/23/2018,117799.97,72.74094732,117799.97,72.74094732
4/24/2018,117642.645,88.09094154,117642.645,88.09094154
4/25/2018,106654.955,77.46186644,106654.955,77.46186644
4/26/2018,117617.51,82.43349185,117617.51,82.43349185
4/27/2018,119079.465,78.21485418,119079.465,78.21485418
4/28/2018,108613.38,70.00039141,108613.38,70.00039141
4/29/2018,105277.715,64.15897472,105277.715,64.15897472
4/30/2018,121551.685,77.96915056,121551.685,77.96915056
5/1/2018,122642.235,73.97482022,122642.235,73.97482022
5/2/2018,118716.595,67.27490234,118716.595,67.27490234
5/3/2018,117357.835,52.76831167,117357.835,52.76831167
5/4/2018,116870.46,54.639356,116870.46,54.639356
5/5/2018,106892.995,58.57488525,106892.995,58.57488525
5/6/2018,105840.39,61.89517764,105840.39,61.89517764
5/7/2018,118254.555,49.41762224,118254.555,49.41762224
5/8/2018,122876.865,101.2917412,122876.865,101.2917412
5/9/2018,122721.46,127.5907803,122721.46,127.5907803
5/10/2018,128518.505,62.88102341,128518.505,62.88102341
5/11/2018,133467.37,63.67306972,133467.37,63.67306972
5/12/2018,111273.755,62.66221491,111273.755,62.66221491
5/13/2018,108729.71,65.51000398,108729.71,65.51000398
5/14/2018,129885.955,111.6666324,129885.955,111.6666324
5/15/2018,131900.52,97.88032901,131900.52,97.88032901
5/16/2018,133399.23,124.0856314,133399.23,124.0856314
5/17/2018,131757.155,108.9515501,131757.155,108.9515501
5/18/2018,127353.575,96.16165639,127353.575,96.16165639
5/19/2018,119262.145,93.62343477,119262.145,93.62343477
5/20/2018,112349.26,78.28073546,112349.26,78.28073546
5/21/2018,124046.805,82.72297125,124046.805,82.72297125
5/22/2018,126922.995,91.62118213,126922.995,91.62118213
5/23/2018,129352.83,118.6907459,129352.83,118.6907459
5/24/2018,129553.94,99.48806096,129553.94,99.48806096
5/25/2018,127957.57,92.9895292,127957.57,92.9895292
5/26/2018,115384.085,74.74674107,115384.085,74.74674107
5/27/2018,106044.51,54.18703142,106044.51,54.18703142
5/28/2018,119360.265,70.1715574,119360.265,70.1715574
5/29/2018,123142.76,81.97839952,123142.76,81.97839952
5/30/2018,127830.62,82.53594402,127830.62,82.53594402
5/31/2018,131159.945,90.35783775,131159.945,90.35783775
6/1/2018,135864.065,101.4128802,135864.065,101.4128802
6/2/2018,123226.075,99.85347925,123226.075,99.85347925
6/3/2018,121177.585,91.04372963,121177.585,91.04372963
6/4/2018,135385.41,120.2520374,135385.41,120.2520374
6/5/2018,132975.13,105.8039052,132975.13,105.8039052
6/6/2018,132038.425,106.2306746,132038.425,106.2306746
6/7/2018,128577.63,87.71079113,128577.63,87.71079113
6/8/2018,129910.015,130.0827333,129910.015,130.0827333
6/9/2018,120232.195,110.6732404,120232.195,110.6732404
6/10/2018,117037.865,75.51946753,117037.865,75.51946753
6/11/2018,113420.985,56.39994652,113420.985,56.39994652
6/12/2018,127261.295,78.29441631,127261.295,78.29441631
6/13/2018,131574.605,84.57953272,131574.605,84.57953272
6/14/2018,130544.485,72.49179642,130544.485,72.49179642
6/15/2018,133009.01,74.90558581,133009.01,74.90558581
6/16/2018,124351.235,81.80076688,124351.235,81.80076688
6/17/2018,120785.595,62.27267155,120785.595,62.27267155
6/18/2018,138518.735,112.5014975,138518.735,112.5014975
6/19/2018,143830.12,110.0561904,143830.12,110.0561904
6/20/2018,141305.88,91.28934192,141305.88,91.28934192
6/21/2018,143542.02,141.5569781,143542.02,141.5569781
6/22/2018,140296.4,131.5621328,140296.4,131.5621328
6/23/2018,132165.425,98.83636551,132165.425,98.83636551
6/24/2018,125850.58,95.15597072,125850.58,95.15597072
6/25/2018,141972.715,120.2781698,141972.715,120.2781698
6/26/2018,142842.4,102.3492036,142842.4,102.3492036
6/27/2018,148100.13,102.4178146,148100.13,102.4178146
6/28/2018,150445.47,112.8005434,150445.47,112.8005434
6/29/2018,139188.48,78.80664274,139188.48,78.80664274
6/30/2018,125394.425,72.96367256,125394.425,72.96367256
7/1/2018,124313.07,83.37499237,124313.07,83.37499237
7/2/2018,140713.255,87.32429509,140713.255,87.32429509
7/3/2018,135759.275,64.59208889,135759.275,64.59208889
7/4/2018,128580.975,57.00809903,128580.975,57.00809903
7/5/2018,125861.6,52.74356752,125861.6,52.74356752
7/6/2018,124242.52,52.97184575,124242.52,52.97184575
7/7/2018,119717.435,45.21171494,119717.435,45.21171494
7/8/2018,114562.215,47.89162306,114562.215,47.89162306
7/9/2018,133874.475,80.82555675,133874.475,80.82555675
7/10/2018,140342.995,94.62388585,140342.995,94.62388585
7/11/2018,143461.125,81.95251914,143461.125,81.95251914
7/12/2018,145767.1,111.8205168,145767.1,111.8205168
7/13/2018,140542.95,104.6546578,140542.95,104.6546578
7/14/2018,124491.53,85.80095082,124491.53,85.80095082
7/15/2018,119464.315,67.79090994,119464.315,67.79090994
7/16/2018,137446.75,87.63465708,137446.75,87.63465708
7/17/2018,131367.09,71.11637388,131367.09,71.11637388
7/18/2018,132856.72,72.33715337,132856.72,72.33715337
7/19/2018,133778.445,83.93095962,133778.445,83.93095962
7/20/2018,135728.405,88.90871173,135728.405,88.90871173
7/21/2018,125928.62,91.69945598,125928.62,91.69945598
7/22/2018,114186.8,73.13566324,114186.8,73.13566324
7/23/2018,134664.655,80.3554361,134664.655,80.3554361
7/24/2018,132967.19,71.11529432,132967.19,71.11529432
7/25/2018,135308.295,76.47250325,135308.295,76.47250325
7/26/2018,137634.125,86.40659409,137634.125,86.40659409
7/27/2018,130119.5,71.86981662,130119.5,71.86981662
7/28/2018,116942.94,57.98204775,116942.94,57.98204775
7/29/2018,111555,29.41428267,111555,29.41428267
7/30/2018,135422.135,60.04030816,135422.135,60.04030816
7/31/2018,129519.995,60.90555224,129519.995,60.90555224
8/1/2018,134004.96,78.76164185,134004.96,78.76164185
8/2/2018,129025,68.07737227,129025,68.07737227
8/3/2018,129740.315,79.40708144,129740.315,79.40708144
8/4/2018,116238.175,44.88904487,116238.175,44.88904487
8/5/2018,104912.38,37.44398417,97676.145,43.09730853
8/6/2018,127198.78,83.71209075,127198.78,83.71209075
8/7/2018,131851.015,75.54124144,131851.015,75.54124144
8/8/2018,131939.5,89.6868364,131939.5,89.6868364
8/9/2018,135670.99,82.76084698,135670.99,82.76084698
8/10/2018,121875.355,58.05035802,121875.355,58.05035802
8/11/2018,119988.735,64.60234253,119988.735,64.60234253
8/12/2018,115231.85,48.78894063,115231.85,48.78894063
8/13/2018,127541.57,79.75906696,127541.57,79.75906696
8/14/2018,121073.45,69.12775118,121073.45,69.12775118
8/15/2018,122602.115,67.79660476,122602.115,67.79660476
8/16/2018,131137.065,95.26710489,131137.065,95.26710489
8/17/2018,125189.54,77.61776722,125189.54,77.61776722
8/18/2018,116571.26,38.30114714,97520.815,46.78136456
8/19/2018,119707.93,50.44694847,101911.51,64.75875547
8/20/2018,138918.385,102.3388107,138918.385,102.3388107
8/21/2018,138424.25,119.2284324,138424.25,119.2284324
8/22/2018,136240.845,104.8161592,136240.845,104.8161592
8/23/2018,131956.725,89.57937056,131956.725,89.57937056
8/24/2018,130210.94,97.46784435,130210.94,97.46784435
8/25/2018,116471.775,118.4878363,116471.775,118.4878363
8/26/2018,111436.265,105.4622088,111436.265,105.4622088
8/27/2018,131280.85,105.0118031,131280.85,105.0118031
8/28/2018,139563.095,119.8230737,139563.095,119.8230737
8/29/2018,136032.16,118.3790102,136032.16,118.3790102
8/30/2018,139752.545,97.16641883,124675.055,108.9175078
8/31/2018,130466.915,122.4259917,130466.915,122.4259917
9/1/2018,116344.565,104.0260614,116344.565,104.0260614
9/2/2018,118402.905,137.1315117,118402.905,137.1315117
9/3/2018,131448.995,139.5163849,131448.995,139.5163849
9/4/2018,128192.085,119.5743436,128192.085,119.5743436
9/5/2018,118307.155,111.5407535,118307.155,111.5407535
9/6/2018,116467.37,138.9075384,116467.37,138.9075384
9/7/2018,123583.52,161.5068282,123583.52,161.5068282
9/8/2018,109948.615,109.2937712,109948.615,109.2937712
9/9/2018,107838.95,67.61559125,97911.175,77.33221686
9/10/2018,123132.625,92.61598256,123132.625,92.61598256
9/11/2018,111096.53,67.33325215,111096.53,67.33325215
9/12/2018,112935.04,83.69489207,112935.04,83.69489207
9/13/2018,117880.565,84.9782786,117880.565,84.9782786
9/14/2018,111213.15,35.22426294,109071.12,36.02678956
9/15/2018,108632.355,14.67358758,85793.07,56.88960488
9/16/2018,113030.005,81.63761772,113030.005,81.63761772
9/17/2018,118208.24,70.68530394,109191.01,78.91503481
9/18/2018,119622.285,85.45246864,119622.285,85.45246864
9/19/2018,123787.77,101.0040489,123787.77,101.0040489
9/20/2018,125335.57,115.429534,125335.57,115.429534
9/21/2018,120372.48,110.8134668,120372.48,110.8134668
9/22/2018,107731.72,83.49359318,107731.72,83.49359318
9/23/2018,107332.1,79.78001757,107332.1,79.78001757
9/24/2018,119535.715,93.75513083,119535.715,93.75513083
9/25/2018,124797.085,118.656356,124797.085,118.656356
9/26/2018,119238.345,120.8612104,119238.345,120.8612104
9/27/2018,110878.67,99.28699725,110878.67,99.28699725
9/28/2018,108622.42,90.21299546,108622.42,90.21299546
9/29/2018,109315.065,86.16408643,109315.065,86.16408643
9/30/2018,106236.23,86.88451641,106236.23,86.88451641
10/1/2018,114466.64,111.1212712,114466.64,111.1212712
10/2/2018,114458.205,104.9424003,114458.205,104.9424003
10/3/2018,115490.835,122.0868375,115490.835,122.0868375
10/4/2018,115294.12,97.49945575,115294.12,97.49945575
10/5/2018,112576.545,105.2909812,112576.545,105.2909812
10/6/2018,102988.145,100.1029263,102988.145,100.1029263
10/7/2018,100476.705,87.87165422,100476.705,87.87165422
10/8/2018,113945.5,87.10126161,113945.5,87.10126161
10/9/2018,116449.31,99.00074936,116449.31,99.00074936
10/10/2018,109551.08,73.53969761,109551.08,73.53969761
10/11/2018,110432.33,85.63040854,110432.33,85.63040854
10/12/2018,110457.335,88.47236457,110457.335,88.47236457
10/13/2018,96584.745,74.61660015,96584.745,74.61660015
10/14/2018,90918.615,56.86416434,90918.615,56.86416434
10/15/2018,108070.275,79.18245441,108070.275,79.18245441
10/16/2018,113889.41,89.02524597,113889.41,89.02524597
10/17/2018,112592.26,122.20067,112592.26,122.20067
10/18/2018,112806.585,165.7797098,112806.585,165.7797098
10/19/2018,107940.16,101.6603803,107940.16,101.6603803
10/20/2018,99368.855,96.29224204,99368.855,96.29224204
10/21/2018,98427.53,81.92092442,98427.53,81.92092442
10/22/2018,105893.615,84.17539042,105893.615,84.17539042
10/23/2018,109241.565,90.93533587,109241.565,90.93533587
10/24/2018,111423.365,93.34475257,111423.365,93.34475257
10/25/2018,112414.39,115.427252,112414.39,115.427252
10/26/2018,111145.12,111.2042443,111145.12,111.2042443
10/27/2018,97973.985,98.83226708,97973.985,98.83226708
10/28/2018,95624.015,110.2151781,95624.015,110.2151781
10/29/2018,110196.615,142.3380601,110196.615,142.3380601
10/30/2018,113459.025,149.0806203,113459.025,149.0806203
10/31/2018,114402.745,121.6154276,114402.745,121.6154276
11/1/2018,119350.665,101.7889277,119350.665,101.7889277
11/2/2018,116793.855,79.01902017,116793.855,79.01902017
11/3/2018,93859.285,74.72966509,93859.285,74.72966509
11/4/2018,96432.625,90.90147276,96432.625,90.90147276
11/5/2018,107014.075,104.6322227,107014.075,104.6322227
11/6/2018,100696.565,115.778035,100696.565,115.778035
11/7/2018,106387.195,95.56956477,106387.195,95.56956477
11/8/2018,109430.37,91.88451742,109430.37,91.88451742
11/9/2018,112506.95,101.7347422,112506.95,101.7347422
11/10/2018,100203.55,86.72527139,100203.55,86.72527139
11/11/2018,94602.89,76.6722044,94602.89,76.6722044
11/12/2018,114159.595,105.4518321,114159.595,105.4518321
11/13/2018,120185.265,111.5733647,120185.265,111.5733647
11/14/2018,116487.58,119.6247227,116487.58,119.6247227
11/15/2018,108628.34,96.50196575,108628.34,96.50196575
11/16/2018,107405.925,97.76708195,107405.925,97.76708195
11/17/2018,90498.92,83.26708138,90498.92,83.26708138
11/18/2018,92043.13,89.24819359,92043.13,89.24819359
11/19/2018,113978.535,104.471263,113978.535,104.471263
11/20/2018,118330.625,110.715976,118330.625,110.715976
11/21/2018,106618.195,100.4282531,106618.195,100.4282531
11/22/2018,107278.83,77.20890254,107278.83,77.20890254
11/23/2018,113582.6,93.52890647,113582.6,93.52890647
11/24/2018,101352.12,110.5056773,101352.12,110.5056773
11/25/2018,96240.41,116.4628124,96240.41,116.4628124
11/26/2018,110547.605,112.209263,110547.605,112.209263
11/27/2018,109706.42,109.7616976,109706.42,109.7616976
11/28/2018,106684.825,98.17826,106684.825,98.17826
11/29/2018,112586.74,116.3293321,112586.74,116.3293321
11/30/2018,110031.82,106.2941526,110031.82,106.2941526
12/1/2018,100725.24,71.1047405,98789.235,72.53485039
12/2/2018,88903.065,24.45538203,73658.87,37.60909225
12/3/2018,107666.305,71.12619871,107666.305,71.12619871
12/4/2018,111718.075,92.94554896,111718.075,92.94554896
12/5/2018,114225.12,86.81499911,114225.12,86.81499911
12/6/2018,135452.26,125.3081084,135452.26,125.3081084
12/7/2018,156648.405,177.8618168,156648.405,177.8618168
12/8/2018,121237.47,113.367033,121237.47,113.367033
12/9/2018,102161.115,80.18878765,102161.115,80.18878765
12/10/2018,110803.765,95.22572314,110803.765,95.22572314
12/11/2018,114413.785,118.6444142,114413.785,118.6444142
12/12/2018,129715.465,199.184327,129715.465,199.184327
12/13/2018,114986.33,101.8597212,114986.33,101.8597212
12/14/2018,110025.465,92.95802927,110025.465,92.95802927
12/15/2018,102577.145,101.632949,102577.145,101.632949
